"","member","word","freq"
"1","Abrahams, Debbie","banner",0.532875211901112
"2","Abrahams, Debbie","exchanges",0.503447477105561
"3","Abrahams, Debbie","foreign",0.337142023971388
"4","Abrahams, Debbie","ireland",0.300722796517867
"5","Abrahams, Debbie","northern",0.296409979894956
"6","Abrahams, Debbie","served",0.284035491137672
"7","Abrahams, Debbie","operation",0.190742035194552
"8","Abrahams, Debbie","service",0.16490964320012
"9","Abrahams, Debbie","personnel",0.162224035601811
"10","Abrahams, Debbie","defence",0.00750420680046068
"11","Abrahams, Debbie","adequ",0
"12","Abrahams, Debbie","arrang",0
"13","Afriyie, Adam","stable",0.641793257358717
"14","Afriyie, Adam","guidance",0.37277360523482
"15","Afriyie, Adam","housing",0.322558454396131
"16","Afriyie, Adam","families",0.307178901345228
"17","Afriyie, Adam","veterans",0.272742039407514
"18","Afriyie, Adam","provides",0.217207401832954
"19","Afriyie, Adam","securing",0.213946257725468
"20","Afriyie, Adam","support",0.204563668688947
"21","Afriyie, Adam","military",0.174058082301432
"22","Afriyie, Adam","will",0.105843523238809
"23","Afriyie, Adam","defence",0.00726508606814569
"24","Afriyie, Adam","adequ",0
"25","Ahmed-Sheikh, Tasmina","syria",0.840534606937101
"26","Ahmed-Sheikh, Tasmina","humanitarian",0.773037972863311
"27","Ahmed-Sheikh, Tasmina","aid",0.766941050075307
"28","Ahmed-Sheikh, Tasmina","banned",0.526297283800295
"29","Ahmed-Sheikh, Tasmina","military",0.517047142057306
"30","Ahmed-Sheikh, Tasmina","charities",0.510685565326729
"31","Ahmed-Sheikh, Tasmina","liaison",0.426412907178785
"32","Ahmed-Sheikh, Tasmina","action",0.399272638723407
"33","Ahmed-Sheikh, Tasmina","arabian",0.389723024356574
"34","Ahmed-Sheikh, Tasmina","evidence",0.386303925152152
"35","Ahmed-Sheikh, Tasmina","scotland",0.384953929541046
"36","Ahmed-Sheikh, Tasmina","existence",0.366656230251584
"37","Ainsworth, Bob","target",0.933433999455975
"38","Ainsworth, Bob","cyber",0.898016791822013
"39","Ainsworth, Bob","ministers",0.648559464338921
"40","Ainsworth, Bob","counterparts",0.627238177970673
"41","Ainsworth, Bob","utilised",0.587845517522843
"42","Ainsworth, Bob","wide",0.579302428039365
"43","Ainsworth, Bob","nato",0.515234893742768
"44","Ainsworth, Bob","asia",0.515089454621636
"45","Ainsworth, Bob","alternatives",0.49555658728817
"46","Ainsworth, Bob","pool",0.49205611329606
"47","Ainsworth, Bob","acquisition",0.472178771721679
"48","Ainsworth, Bob","captabl",0.454913152131216
"49","Aldous, Peter","back",0.422374830040418
"50","Aldous, Peter","transition",0.350845288620334
"51","Aldous, Peter","helping",0.335648291469931
"52","Aldous, Peter","benefits",0.32801615863629
"53","Aldous, Peter","life",0.320135749830429
"54","Aldous, Peter","housing",0.291616316304503
"55","Aldous, Peter","war",0.258627917323699
"56","Aldous, Peter","potential",0.255874093042952
"57","Aldous, Peter","veterans",0.246578651867296
"58","Aldous, Peter","civilian",0.219831582010103
"59","Aldous, Peter","supported",0.184940443196522
"60","Aldous, Peter","made",0.122444766311397
"61","Alexander, Heidi","homes",0.455083143197153
"62","Alexander, Heidi","released",0.401392684372814
"63","Alexander, Heidi","purpose",0.36192514921111
"64","Alexander, Heidi","building",0.356393690823909
"65","Alexander, Heidi","may",0.349805078169514
"66","Alexander, Heidi","land",0.336273948503975
"67","Alexander, Heidi","new",0.279202434642312
"68","Alexander, Heidi","2010",0.245584687020012
"69","Alexander, Heidi","defence",0.00820792633186233
"70","Alexander, Heidi","adequ",0
"71","Alexander, Heidi","arrang",0
"72","Alexander, Heidi","clyde",0
"73","Allan, Lucy","babcock",1.54717557634137
"74","Allan, Lucy","international",1.17301761737477
"75","Allan, Lucy","performance",0.67434543102222
"76","Allan, Lucy","expiry",0.647642460927575
"77","Allan, Lucy","contracts",0.646259441637859
"78","Allan, Lucy","rejects",0.480890577730174
"79","Allan, Lucy","place",0.477190927935464
"80","Allan, Lucy","stores",0.424939048654035
"81","Allan, Lucy","lengths",0.407061869264485
"82","Allan, Lucy","monitor",0.395694635065658
"83","Allan, Lucy","indicators",0.382549397045799
"84","Allan, Lucy","key",0.368476471099606
"85","Allen, Graham","underwater",0.89264232362148
"86","Allen, Graham","credible",0.618416655162181
"87","Allen, Graham","unmanned",0.614878043939351
"88","Allen, Graham","january",0.588908301864719
"89","Allen, Graham","casualties",0.588012267748875
"90","Allen, Graham","2016",0.568113457936377
"91","Allen, Graham","herald",0.558886940468396
"92","Allen, Graham","spokesperson",0.558886940468396
"93","Allen, Graham","1118",0.532039881344179
"94","Allen, Graham","contact",0.530409553264408
"95","Allen, Graham","evade",0.512767668702074
"96","Allen, Graham","vehicles",0.502139479113308
"97","Allen, Heidi","bassingbourn",0.654431731385772
"98","Allen, Heidi","barracks",0.481751578442758
"99","Allen, Heidi","progress",0.439305400159243
"100","Allen, Heidi","use",0.315950735546206
"101","Allen, Heidi","made",0.216069634193102
"102","Allen, Heidi","defence",0.011590379706011
"103","Allen, Heidi","adequ",0
"104","Allen, Heidi","arrang",0
"105","Allen, Heidi","clyde",0
"106","Allen, Heidi","handl",0
"107","Allen, Heidi","hmnb",0
"108","Allen, Heidi","radioact",0
"109","Amesbury, Mike","aerospace",0.962147219632622
"110","Amesbury, Mike","west",0.767417297240183
"111","Amesbury, Mike","north",0.740272102066562
"112","Amesbury, Mike","manufacturing",0.69578759863129
"113","Amesbury, Mike","leaving",0.645446151673297
"114","Amesbury, Mike","eu",0.576206660507625
"115","Amesbury, Mike","weaver",0.543149795531898
"116","Amesbury, Mike","veterans",0.538317383712661
"117","Amesbury, Mike","experience",0.50904513674459
"118","Amesbury, Mike","vale",0.501931574167233
"119","Amesbury, Mike","capabl",0.499800016048234
"120","Amesbury, Mike","ill",0.456820722637394
"121","Amess, Sir David","war",2.21680481566931
"122","Amess, Sir David","graves",1.88594876508819
"123","Amess, Sir David","world",1.85978823548797
"124","Amess, Sir David","70th",1.73746322758821
"125","Amess, Sir David","anniversary",1.61038040328376
"126","Amess, Sir David","commemorate",1.50836498573436
"127","Amess, Sir David","second",1.36717181740552
"128","Amess, Sir David","end",1.36262739278588
"129","Amess, Sir David","maintain",1.32389968821817
"130","Amess, Sir David","commonwealth",1.08886127595555
"131","Amess, Sir David","cemeteries",1.0621249977239
"132","Amess, Sir David","commission",0.920318419436075
"133","Anderson, David","reaper",4.10052759499188
"134","Anderson, David","39",2.70197373720631
"135","Anderson, David","squadron",2.32717213300112
"136","Anderson, David","13",1.91219802086898
"137","Anderson, David","uk",1.82611038239703
"138","Anderson, David","libya",1.39443205458889
"139","Anderson, David","deploy",1.29433772636477
"140","Anderson, David","drone",1.20394409709049
"141","Anderson, David","psychological",1.12033931970058
"142","Anderson, David","unmanned",1.100617877263
"143","Anderson, David","26409",1.01261296916428
"144","Anderson, David","personnel",0.938667705281645
"145","Andrew, Stuart","persistent",0.592625555375493
"146","Andrew, Stuart","legal",0.419888543126154
"147","Andrew, Stuart","claims",0.392054489992335
"148","Andrew, Stuart","protecting",0.378656877706247
"149","Andrew, Stuart","progress",0.31632136696121
"150","Andrew, Stuart","armed",0.174072348717122
"151","Andrew, Stuart","made",0.155580700856387
"152","Andrew, Stuart","forces",0.144102096926383
"153","Andrew, Stuart","defence",0.00834564007379808
"154","Andrew, Stuart","adequ",0
"155","Andrew, Stuart","arrang",0
"156","Andrew, Stuart","clyde",0
"157","Ansell, Caroline","raise",0.507040042571313
"158","Ansell, Caroline","awareness",0.472051235523098
"159","Ansell, Caroline","test",0.377989384886465
"160","Ansell, Caroline","family",0.377248667755043
"161","Ansell, Caroline","staff",0.307681777975015
"162","Ansell, Caroline","provided",0.266754007547951
"163","Ansell, Caroline","training",0.228217954395439
"164","Ansell, Caroline","will",0.129987209269511
"165","Ansell, Caroline","defence",0.0089223056281898
"166","Ansell, Caroline","adequ",0
"167","Ansell, Caroline","arrang",0
"168","Ansell, Caroline","clyde",0
"169","Antoniazzi, Tonia","roaming",0.408991749908311
"170","Antoniazzi, Tonia","waiving",0.377954432721192
"171","Antoniazzi, Tonia","telephone",0.336925331141609
"172","Antoniazzi, Tonia","mobile",0.32876144885662
"173","Antoniazzi, Tonia","caribbean",0.32185898473559
"174","Antoniazzi, Tonia","hurricanes",0.290821667548471
"175","Antoniazzi, Tonia","charges",0.266686814482382
"176","Antoniazzi, Tonia","affected",0.236592213874757
"177","Antoniazzi, Tonia","region",0.216266976240662
"178","Antoniazzi, Tonia","following",0.199754700744887
"179","Antoniazzi, Tonia","deployed",0.149595757433137
"180","Antoniazzi, Tonia","operators",0.117679761504948
"181","Arbuthnot, James","waterproof",2.40743821453854
"182","Arbuthnot, James","seam",1.5975671010401
"183","Arbuthnot, James","taped",1.56402560876898
"184","Arbuthnot, James","future",1.19066005775562
"185","Arbuthnot, James","requirement",0.928280262573637
"186","Arbuthnot, James","contract",0.702492473081858
"187","Arbuthnot, James","garments",0.697496892183291
"188","Arbuthnot, James","submitted",0.519245184473178
"189","Arbuthnot, James","worn",0.473208735145846
"190","Arbuthnot, James","comparative",0.448418609129368
"191","Arbuthnot, James","association",0.442215569744124
"192","Arbuthnot, James","flame",0.422385472124198
"193","Argar, Edward","diagnosis",0.5660119511533
"194","Argar, Edward","autism",0.523058780426547
"195","Argar, Edward","100th",0.489620698563534
"196","Argar, Edward","founding",0.37907745881186
"197","Argar, Edward","anniversary",0.37638784181498
"198","Argar, Edward","servicemen",0.359520814442064
"199","Argar, Edward","children",0.35524544166263
"200","Argar, Edward","commemorate",0.352544181792184
"201","Argar, Edward","events",0.301901017746891
"202","Argar, Edward","hold",0.301095956405932
"203","Argar, Edward","2018",0.292857550916188
"204","Argar, Edward","womens",0.285134346330427
"205","Arkless, Richard","payment",0.605958108066255
"206","Arkless, Richard","prompt",0.585073265080931
"207","Arkless, Richard","subcontractors",0.481008870492069
"208","Arkless, Richard","takes",0.467407261269796
"209","Arkless, Richard","61",0.423869462248784
"210","Arkless, Richard","bills",0.403231191423793
"211","Arkless, Richard","receipt",0.394338468807874
"212","Arkless, Richard","9161",0.384822914750639
"213","Arkless, Richard","changing",0.37952694507877
"214","Arkless, Richard","cm",0.379453876879375
"215","Arkless, Richard","obligations",0.375169734642112
"216","Arkless, Richard","greater",0.369397704434298
"217","Ashworth, Jonathan","may",1.27970467081408
"218","Ashworth, Jonathan","spent",1.10595585556591
"219","Ashworth, Jonathan","six",0.883932506491342
"220","Ashworth, Jonathan","month",0.874325859498634
"221","Ashworth, Jonathan","2010",0.814614426725029
"222","Ashworth, Jonathan","consultants",0.724471629985833
"223","Ashworth, Jonathan","resigned",0.715385712850714
"224","Ashworth, Jonathan","overtime",0.658617397213281
"225","Ashworth, Jonathan","terminated",0.656408088037005
"226","Ashworth, Jonathan","tribunals",0.627871092137573
"227","Ashworth, Jonathan","staff",0.61982602325871
"228","Ashworth, Jonathan","catering",0.616650114517332
"229","Attlee, Earl","army",1.66537298160135
"230","Attlee, Earl","reserve",1.21953121171019
"231","Attlee, Earl","vehicle",1.01054863852089
"232","Attlee, Earl","division",0.951966709203994
"233","Attlee, Earl","croydon",0.906325973549633
"234","Attlee, Earl","british",0.853040359110744
"235","Attlee, Earl","officer",0.835937039190096
"236","Attlee, Earl","age",0.820766350685806
"237","Attlee, Earl","average",0.810044530106928
"238","Attlee, Earl","recovery",0.770525855585521
"239","Attlee, Earl","patents",0.764236845709329
"240","Attlee, Earl","movement",0.721428142778681
"241","Austin, Ian","machine",0.697822254028331
"242","Austin, Ian","rounds",0.654233839104964
"243","Austin, Ian","ammunition",0.633539374005266
"244","Austin, Ian","heavy",0.616630764853114
"245","Austin, Ian","kurdistan",0.60920755674031
"246","Austin, Ian","guns",0.584328595751327
"247","Austin, Ian","gifted",0.5692564939822
"248","Austin, Ian","british",0.544433414367202
"249","Austin, Ian","request",0.467370539707284
"250","Austin, Ian","peshmerga",0.463760852359722
"251","Austin, Ian","field",0.458834445691439
"252","Austin, Ian","regional",0.447920933462615
"253","Bailey, Rebecca Long","lariam",1.70822813800131
"254","Bailey, Rebecca Long","current",0.874488680640605
"255","Bailey, Rebecca Long","industrial",0.723497086938459
"256","Bailey, Rebecca Long","stocks",0.600011175500442
"257","Bailey, Rebecca Long","personnel",0.580692027840536
"258","Bailey, Rebecca Long","manchester",0.535048431335889
"259","Bailey, Rebecca Long","boeing",0.531934936931972
"260","Bailey, Rebecca Long","quality",0.505322023628725
"261","Bailey, Rebecca Long","nonfinancial",0.503633979148123
"262","Bailey, Rebecca Long","publish",0.500529038762747
"263","Bailey, Rebecca Long","greater",0.48453621972593
"264","Bailey, Rebecca Long","review",0.475160435608711
"265","Bain, William","1997",0.517082480148586
"266","Bain, William","rosyth",0.443759980440139
"267","Bain, William","shipyards",0.403305861422006
"268","Bain, William","clyde",0.335241277497862
"269","Bain, William","awarded",0.300929791603233
"270","Bain, William","value",0.25836788639762
"271","Bain, William","contracts",0.215475327278554
"272","Bain, William","based",0.205997413586764
"273","Bain, William","year",0.120148164019562
"274","Bain, William","defence",0.00690071764113187
"275","Bain, William","adequ",0
"276","Bain, William","arrang",0
"277","Baker, Steve","vote",0.785242317143166
"278","Baker, Steve","service",0.617580254294656
"279","Baker, Steve","proxy",0.612350982657084
"280","Baker, Steve","manner",0.583863291489696
"281","Baker, Steve","maximise",0.538721077720063
"282","Baker, Steve","forthcoming",0.481989095081252
"283","Baker, Steve","postal",0.480018429770489
"284","Baker, Steve","windows",0.475124848550523
"285","Baker, Steve","xp",0.475124848550523
"286","Baker, Steve","personnel",0.464644155457875
"287","Baker, Steve","registered",0.452948846307351
"288","Baker, Steve","referendum",0.443387575794696
"289","Barclay, Stephen","four",0.71025148575484
"290","Barclay, Stephen","list",0.659189135890885
"291","Barclay, Stephen","representatives",0.657184214510163
"292","Barclay, Stephen","ministers",0.640379865728819
"293","Barclay, Stephen","kuwaiti",0.608886923060075
"294","Barclay, Stephen","qatari",0.608886923060075
"295","Barclay, Stephen","companies",0.564770533469696
"296","Barclay, Stephen","meetings",0.564770533469696
"297","Barclay, Stephen","years",0.24001320553756
"298","Barclay, Stephen","will",0.200833325846846
"299","Barclay, Stephen","defence",0.0137851741229103
"300","Barclay, Stephen","adequ",0
"301","Baron, John","reserve",0.780214278832154
"302","Baron, John","age",0.698552680546942
"303","Baron, John","average",0.68942735943764
"304","Baron, John","army",0.630788858492035
"305","Baron, John","reforms",0.504086024834426
"306","Baron, John","compared",0.500743579864908
"307","Baron, John","ncos",0.490530256199379
"308","Baron, John","infantry",0.474521074358418
"309","Baron, John","ranks",0.437416747083547
"310","Baron, John","fortify",0.404096339454293
"311","Baron, John","initial",0.385944047265373
"312","Baron, John","junior",0.352781159135487
"313","Baroness Benjamin","chose",0.392968915472839
"314","Baroness Benjamin","cohabit",0.367986759459731
"315","Baroness Benjamin","reinstating",0.351531433966502
"316","Baroness Benjamin","remarried",0.31425863323324
"317","Baroness Benjamin","restore",0.311102347939586
"318","Baroness Benjamin","lost",0.285512663019858
"319","Baroness Benjamin","entitlement",0.278756358816189
"320","Baroness Benjamin","widows",0.27720367449965
"321","Baroness Benjamin","pension",0.210566194980532
"322","Baroness Benjamin","war",0.199108563239983
"323","Baroness Benjamin","april",0.198800010493671
"324","Baroness Benjamin","cost",0.128895641529577
"325","Baroness Browning","zones",0.344342243000509
"326","Baroness Browning","resources",0.331819547748355
"327","Baroness Browning","outside",0.312770868980502
"328","Baroness Browning","humanitarian",0.307592796751998
"329","Baroness Browning","aid",0.305166823387459
"330","Baroness Browning","conflict",0.291468028816635
"331","Baroness Browning","kingdom",0.271081016710795
