"","topic","word","freq"
"1",1,"fashion",1.15869345219089
"2",1,"obligations",0.895724834508902
"3",1,"data",0.871814475975738
"4",1,"transparency",0.782002841386683
"5",1,"timely",0.760994549730847
"6",1,"departments",0.649502869449245
"7",1,"publish",0.648030415188837
"8",1,"calendar",0.584393385166657
"9",1,"meet",0.570292918440315
"10",1,"salaries",0.391859006337459
"11",1,"relating",0.3032044186821
"12",1,"staff",0.270801290518958
"13",2,"strategy",3.32674849473395
"14",2,"secure",2.62928799257892
"15",2,"cyber",2.46830713660114
"16",2,"national",2.08686154408354
"17",2,"set",1.51368828938759
"18",2,"progress",1.17843824672737
"19",2,"2021",1.17653117950204
"20",2,"2016",1.08261533381028
"21",2,"developing",1.04059742574092
"22",2,"governments",0.993324557860906
"23",2,"automated",0.750250955481231
"24",2,"products",0.687764741467175
"25",3,"routinely",1.32787510846431
"26",3,"email",0.762226336162954
"27",3,"acknowledge",0.542528436976707
"28",3,"parliament",0.505739636989414
"29",3,"pushed",0.48166284333068
"30",3,"phone",0.435338553648013
"31",3,"ministers",0.420278265168725
"32",3,"members",0.404842057991426
"33",3,"back",0.388560945721372
"34",3,"delayed",0.388560945721372
"35",3,"names",0.322786233546574
"36",3,"addresses",0.322786233546574
"37",4,"station",2.30502151298149
"38",4,"polling",2.0646084395491
"39",4,"vote",0.571395612486904
"40",4,"use",0.539364153202078
"41",4,"based",0.538421866481305
"42",4,"distance",0.488357336270518
"43",4,"ballot",0.482693270568452
"44",4,"database",0.470266601457262
"45",4,"likelihood",0.448413536287781
"46",4,"weekends",0.439212767155577
"47",4,"colour",0.431479449721331
"48",4,"diplomatic",0.430215582596403
"49",5,"insights",4.44336685764841
"50",5,"behavioural",3.95995535273986
"51",5,"team",3.81459481080404
"52",5,"privatisation",2.01049626079593
"53",5,"clients",0.952116552265628
"54",5,"total",0.802747795999343
"55",5,"singapore",0.683555621333251
"56",5,"cost",0.636760393593231
"57",5,"aware",0.577028629922744
"58",5,"open",0.550656113601236
"59",5,"2014",0.527377359220593
"60",5,"operate",0.51557739005854
"61",6,"freedom",6.16904999573499
"62",6,"requested",5.97385546719683
"63",6,"information",4.78550916777471
"64",6,"response",2.05227379989079
"65",6,"2000",1.83686136898303
"66",6,"release",1.65531449387493
"67",6,"fees",1.4853716769705
"68",6,"act",1.44762475221737
"69",6,"legal",1.41277846672701
"70",6,"spent",1.35231568612038
"71",6,"refused",1.24511271813757
"72",6,"month",1.19929829918798
"73",7,"steel",5.58305497907918
"74",7,"procured",3.6337924321693
"75",7,"british",2.07348527691507
"76",7,"uk",1.5337961928847
"77",7,"level",1.18373235535176
"78",7,"authorities",1.10919054816793
"79",7,"local",1.07496269242647
"80",7,"guidelines",1.01717690259674
"81",7,"adhere",0.989827779958271
"82",7,"origin",0.891708293743081
"83",7,"made",0.837145218944144
"84",7,"departments",0.81460643661946
"85",8,"payroll",3.68100917967361
"86",8,"engaged",1.5235665746796
"87",8,"staff",1.01600911055272
"88",8,"five",0.704655329716617
"89",8,"bodies",0.660537218685442
"90",8,"agencies",0.651001497235686
"91",8,"year",0.552233281877944
"92",8,"option",0.537722105011407
"93",8,"220",0.530896133669298
"94",8,"employed",0.518142267210966
"95",8,"subscriptions",0.507327789331729
"96",8,"administer",0.500631747905692
"97",9,"findings",1.80820768760264
"98",9,"publish",0.965844537620067
"99",9,"review",0.922830013137761
"100",9,"departments",0.681468189595168
"101",9,"april",0.527610170185622
"102",9,"medal",0.509644897186784
"103",9,"economic",0.507708875101262
"104",9,"crime",0.492647178937358
"105",9,"32701",0.473548289630052
"106",9,"defence",0.448383761358954
"107",9,"vulnerability",0.415882208728311
"108",9,"goals",0.396083217404037
"109",10,"nonparty",3.61142256300866
"110",10,"transparency",3.08076563756468
"111",10,"lobby",3.08076563756468
"112",10,"campaigning",2.81135694105624
"113",10,"trade",2.74252186309409
"114",10,"administration",2.69048468728697
"115",10,"union",2.48797987595518
"116",10,"act",2.27666822406035
"117",10,"2014",1.77083614081162
"118",10,"general",1.05940156581368
"119",10,"section",0.917167311919395
"120",10,"election",0.907716671642029
"121",11,"motion",0.655018221355539
"122",11,"debate",0.546099103519775
"123",11,"intend",0.411143807594193
"124",11,"elements",0.382386253011172
"125",11,"holistically",0.382386253011172
"126",11,"houses",0.343054308059416
"127",11,"palace",0.319141694094073
"128",11,"restoration",0.319141694094073
"129",11,"table",0.308473792733202
"130",11,"enable",0.294336694603578
"131",11,"westminster",0.27670290465396
"132",11,"main",0.26704786820387
"133",12,"welsh",4.93012191166236
"134",12,"language",4.51849618064426
"135",12,"request",0.836137255791693
"136",12,"users",0.82937836111746
"137",12,"service",0.742412323378233
"138",12,"gov",0.672500215217562
"139",12,"scheme",0.663366971838109
"140",12,"accessible",0.64876699458679
"141",12,"introduced",0.631460384278938
"142",12,"speakers",0.60134630492821
"143",12,"process",0.599871980029426
"144",12,"potential",0.591777441907968
"145",13,"boundaries",8.69057084144709
"146",13,"review",4.70731054402162
"147",13,"2018",4.33229491207692
"148",13,"constituencies",2.18063899601791
"149",13,"parliamentary",1.46511013573066
"150",13,"commission",1.45101899782091
"151",13,"2017",1.36956271634385
"152",13,"purse",1.34602060854345
"153",13,"next",1.14262095333166
"154",13,"parliament",1.06284765962578
"155",13,"will",1.04054210804583
"156",13,"cost",0.946426843556694
"157",14,"capabl",2.30098995356604
"158",14,"cyber",0.84559578828312
"159",14,"bain",0.836992547796181
"160",14,"review",0.763931895663319
"161",14,"commercial",0.650418473710032
"162",14,"realisation",0.498012173241903
"163",14,"based",0.486352510008707
"164",14,"centre",0.480858358274345
"165",14,"company",0.462427763162624
"166",14,"security",0.394190107844076
"167",14,"remit",0.364302796537852
"168",14,"efficiency",0.359608242243941
"169",15,"criteria",1.29856833671401
"170",15,"eligibility",1.13073633782686
"171",15,"destinations",0.640962038638501
"172",15,"funded",0.599799076635422
"173",15,"meet",0.520514247128837
"174",15,"viable",0.448658661520186
"175",15,"pension",0.41262070623266
"176",15,"1106",0.410092551009583
"177",15,"libor",0.410092551009583
"178",15,"scheme",0.40400104596895
"179",15,"advertisements",0.400620589386667
"180",15,"deemed",0.39049567343464
"181",16,"2018",1.27110745286896
"182",16,"pilot",1.2386817988098
"183",16,"identification",0.842555027602628
"184",16,"elections",0.790118461004215
"185",16,"voter",0.755975103766877
"186",16,"local",0.590499051583212
"187",16,"id",0.583858107309251
"188",16,"expressed",0.561382795669456
"189",16,"interest",0.509927379633345
"190",16,"689",0.472587421438895
"191",16,"nonphoto",0.376073396657732
"192",16,"demonstration",0.332312658378085
"193",17,"anticorruption",3.97683903784431
"194",17,"strategy",3.12167529533747
"195",17,"tsar",1.80927822815726
"196",17,"publish",1.18982305812141
"197",17,"new",1.08068110585256
"198",17,"summit",0.762917927361212
"199",17,"2016",0.653381366563917
"200",17,"12",0.571021269435562
"201",17,"overseeing",0.565974838313228
"202",17,"earlier",0.532311499176604
"203",17,"may",0.516721356964672
"204",17,"corruption",0.5135670961574
"205",18,"ethical",1.92237257288198
"206",18,"propriety",1.31107893727207
