"","member","word","freq"
"1","Abrahams, Debbie","reducing",0.69838442847233
"2","Abrahams, Debbie","progress",0.51993577060612
"3","Abrahams, Debbie","costs",0.348909955114059
"4","Abrahams, Debbie","made",0.236941855410342
"5","Abrahams, Debbie","crown",0.166123814334438
"6","Abrahams, Debbie","service",0.15677683481559
"7","Abrahams, Debbie","prosecution",0.107907445417444
"8","Abrahams, Debbie","attorney",0.0106365052594888
"9","Abrahams, Debbie","general",0.0106365052594888
"10","Abrahams, Debbie","board",0
"11","Abrahams, Debbie","depart",0
"12","Abrahams, Debbie","director",0
"13","Ainsworth, Bob","increase",0.387870460366642
"14","Ainsworth, Bob","rate",0.365340582246989
"15","Ainsworth, Bob","violence",0.340416144880775
"16","Ainsworth, Bob","domestic",0.325757719989271
"17","Ainsworth, Bob","estimate",0.320442500740475
"18","Ainsworth, Bob","sexual",0.317886266761122
"19","Ainsworth, Bob","crimes",0.275279242852888
"20","Ainsworth, Bob","proportion",0.251761110359916
"21","Ainsworth, Bob","five",0.238278999928045
"22","Ainsworth, Bob","made",0.196578861000634
"23","Ainsworth, Bob","cases",0.182434677055025
"24","Ainsworth, Bob","years",0.119628743546671
"25","Alexander, Heidi","land",0.503919462055708
"26","Alexander, Heidi","released",0.371864683922439
"27","Alexander, Heidi","purpose",0.350662177166939
"28","Alexander, Heidi","homes",0.34198142904835
"29","Alexander, Heidi","building",0.34198142904835
"30","Alexander, Heidi","new",0.327191763012138
"31","Alexander, Heidi","may",0.283130473620066
"32","Alexander, Heidi","2010",0.17913907580007
"33","Alexander, Heidi","departments",0.116435875774492
"34","Alexander, Heidi","law",0.108440724925082
"35","Alexander, Heidi","officers",0.0787874271017083
"36","Alexander, Heidi","attorney",0.00644160215378506
"37","Ansell, Caroline","test",1.01184393392658
"38","Ansell, Caroline","family",0.959856813379622
"39","Ansell, Caroline","implement",0.512142345470247
"40","Ansell, Caroline","raise",0.443702549518538
"41","Ansell, Caroline","will",0.4189239662839
"42","Ansell, Caroline","awareness",0.376784497889455
"43","Ansell, Caroline","training",0.344983468619825
"44","Ansell, Caroline","provided",0.300574286767454
"45","Ansell, Caroline","staff",0.23002029983708
"46","Ansell, Caroline","departments",0.134084160879024
"47","Ansell, Caroline","law",0.124877178189079
"48","Ansell, Caroline","officers",0.0907293046965182
"49","Ashworth, Jonathan","fonesca",0.512204256390332
"50","Ashworth, Jonathan","mossack",0.512204256390332
"51","Ashworth, Jonathan","trip",0.49843576329012
"52","Ashworth, Jonathan","accompanied",0.447905921701492
"53","Ashworth, Jonathan","firm",0.366430533227624
"54","Ashworth, Jonathan","adviser",0.356580563795494
"55","Ashworth, Jonathan","holds",0.356427312744177
"56","Ashworth, Jonathan","overseas",0.330579262886649
"57","Ashworth, Jonathan","special",0.311453130524183
"58","Ashworth, Jonathan","may",0.280049421298021
"59","Ashworth, Jonathan","occasions",0.263782445660433
"60","Ashworth, Jonathan","information",0.227036226290362
"61","Attlee, Earl","interviewed",0.41855275254928
"62","Attlee, Earl","lack",0.41855275254928
"63","Attlee, Earl","insufficient",0.376121197993093
"64","Attlee, Earl","indicating",0.333689643436906
"65","Attlee, Earl","caution",0.320029733915524
"66","Attlee, Earl","due",0.29125808888072
"67","Attlee, Earl","action",0.238306584511872
"68","Attlee, Earl","person",0.238306584511872
"69","Attlee, Earl","evidence",0.226610986622556
"70","Attlee, Earl","police",0.171054161693012
"71","Attlee, Earl","will",0.12397106955886
"72","Attlee, Earl","attorney",0
"73","Austin, Ian","attributed",0.854621257650163
"74","Austin, Ian","education",0.785943413349945
"75","Austin, Ian","15",0.668537863053047
"76","Austin, Ian","estimate",0.537574646498206
"77","Austin, Ian","will",0.52283881503929
"78","Austin, Ian","financial",0.521036602961712
"79","Austin, Ian","point",0.509556345063963
"80","Austin, Ian","information",0.495160207006381
"81","Austin, Ian","legal",0.492135983751941
"82","Austin, Ian","costs",0.485620549519324
"83","Austin, Ian","2014",0.448464784749561
"84","Austin, Ian","committed",0.412007621455955
"85","Bailey, Rebecca Long","girls",0.61181757189431
"86","Bailey, Rebecca Long","women",0.455488163459012
"87","Bailey, Rebecca Long","rate",0.385771629665056
"88","Bailey, Rebecca Long","violence",0.359453335753901
"89","Bailey, Rebecca Long","conviction",0.301712462543525
"90","Bailey, Rebecca Long","crown",0.145532266437043
"91","Bailey, Rebecca Long","service",0.137343873224617
"92","Bailey, Rebecca Long","prosecution",0.0945319920563409
"93","Bailey, Rebecca Long","attorney",0.00931807834767519
"94","Bailey, Rebecca Long","general",0.00931807834767519
"95","Bailey, Rebecca Long","board",0
"96","Bailey, Rebecca Long","depart",0
"97","Bain, William","cabinet",0.370369868718369
"98","Bain, William","obligations",0.370369868718369
"99","Bain, William","colleagues",0.361960073438554
"100","Bain, William","international",0.354352488232349
"101","Bain, William","implementation",0.335103118443047
"102","Bain, William","rights",0.306633598896412
"103","Bain, William","human",0.306633598896412
"104","Bain, William","domestic",0.25752995459922
"105","Bain, William","legal",0.231915347336379
"106","Bain, William","uks",0.220284742700139
"107","Bain, William","attorney",0.00697633012024179
"108","Bain, William","general",0.00697633012024179
"109","Baker, Norman","donations",0.35872714417326
"110","Baker, Norman","kept",0.35872714417326
"111","Baker, Norman","options",0.35872714417326
"112","Baker, Norman","dismissed",0.305229678918954
"113","Baker, Norman","future",0.285584809488851
"114","Baker, Norman","debt",0.270911862980525
"115","Baker, Norman","30",0.264760408720968
"116","Baker, Norman","consideration",0.259195741465157
"117","Baker, Norman","consideration",0.254115598279913
"118","Baker, Norman","application",0.227285888048238
"119","Baker, Norman","national",0.21872647126717
"120","Baker, Norman","fund",0.216131163314244
"121","Baker, Steve","prison",0.670915196187024
