"","member","word","freq"
"1","Afriyie, Adam","future",0.618624198610994
"2","Afriyie, Adam","commonwealth",0.580231451962124
"3","Afriyie, Adam","counterparts",0.526424492608856
"4","Afriyie, Adam","envoys",0.429353396284303
"5","Afriyie, Adam","prime",0.429353396284303
"6","Afriyie, Adam","role",0.388657226664366
"7","Afriyie, Adam","investment",0.363191025078725
"8","Afriyie, Adam","levels",0.32863974280596
"9","Afriyie, Adam","ministers",0.313759757269805
"10","Afriyie, Adam","increasing",0.311510619742242
"11","Afriyie, Adam","countries",0.293957835766929
"12","Afriyie, Adam","potential",0.268622258947554
"13","Ahmed-Sheikh, Tasmina","progress",8.97744067865741
"14","Ahmed-Sheikh, Tasmina","initiating",8.77413592003547
"15","Ahmed-Sheikh, Tasmina","formal",8.54100679564533
"16","Ahmed-Sheikh, Tasmina","bilateral",7.86237395894773
"17","Ahmed-Sheikh, Tasmina","negotiations",5.28514587101245
"18","Ahmed-Sheikh, Tasmina","made",4.671518748966
"19","Ahmed-Sheikh, Tasmina","months",2.20511368120707
"20","Ahmed-Sheikh, Tasmina","cultural",1.83817121982305
"21","Ahmed-Sheikh, Tasmina","fit",1.83817121982305
"22","Ahmed-Sheikh, Tasmina","discovery",1.62237449941587
"23","Ahmed-Sheikh, Tasmina","three",1.5913093688318
"24","Ahmed-Sheikh, Tasmina","level",1.56758620212553
"25","Argar, Edward","farmers",0.453409008452025
"26","Argar, Edward","farmers",0.426415857731418
"27","Argar, Edward","discuss",0.327568355683224
"28","Argar, Edward","union",0.312386604373791
"29","Argar, Edward","ministers",0.290702831346165
"30","Argar, Edward","january",0.282673735369044
"31","Argar, Edward","sector",0.271961312129489
"32","Argar, Edward","meetings",0.261040243763292
"33","Argar, Edward","national",0.261040243763292
"34","Argar, Edward","2017",0.167273098087488
"35","Argar, Edward","uks",0.0706855766413486
"36","Argar, Edward","international",0.00737058658978625
"37","Ashworth, Jonathan","deficit",0.991004054480226
"38","Ashworth, Jonathan","tackling",0.650291926201225
"39","Ashworth, Jonathan","corruption",0.650291926201225
"40","Ashworth, Jonathan","special",0.597815955900272
"41","Ashworth, Jonathan","advisers",0.537194767546829
"42","Ashworth, Jonathan","trillion",0.484287841485536
"43","Ashworth, Jonathan","appointed",0.464022879911496
"44","Ashworth, Jonathan","raise",0.403283233884256
"45","Ashworth, Jonathan","responsibility",0.392604957246278
"46","Ashworth, Jonathan","new",0.372275152083416
"47","Ashworth, Jonathan","target",0.358590676348034
"48","Ashworth, Jonathan","maintain",0.346273182072837
"49","Bailey, Rebecca Long","eritrea",1.14457554791023
"50","Bailey, Rebecca Long","based",0.734816915383308
"51","Bailey, Rebecca Long","bonds",0.528918089733311
"52","Bailey, Rebecca Long","burntisland",0.528918089733311
"53","Bailey, Rebecca Long","fabrications",0.528918089733311
"54","Bailey, Rebecca Long","companies",0.508399452997933
"55","Bailey, Rebecca Long","operating",0.43194211303267
"56","Bailey, Rebecca Long","licences",0.42639827076475
"57","Bailey, Rebecca Long","issued",0.393033384085333
"58","Bailey, Rebecca Long","three",0.355219417387241
"59","Bailey, Rebecca Long","number",0.349091857685527
"60","Bailey, Rebecca Long","holds",0.326958735490935
"61","Baker, Steve","inherit",0.343117206663513
"62","Baker, Steve","prosperity",0.310363680724293
"63","Baker, Steve","distorted",0.310363680724293
"64","Baker, Steve","property",0.310363680724293
"65","Baker, Steve","zone",0.310363680724293
"66","Baker, Steve","whose",0.291204096283451
