"","topic","word","freq"
"1",1,"2017",1.3394238730525
"2",1,"report",1.25995162197724
"3",1,"publish",1.169769692752
"4",1,"october",0.756929536215393
"5",1,"closures",0.700186227623682
"6",1,"answer",0.697258474908843
"7",1,"findings",0.694815845725915
"8",1,"january",0.694815845725915
"9",1,"public",0.651841844150702
"10",1,"recommendations",0.62530434955017
"11",1,"19",0.610652386759358
"12",1,"party",0.536085938529315
"13",2,"local",3.02050541708062
"14",2,"libraries",1.91873818176209
"15",2,"authorities",1.52401365831283
"16",2,"maintain",0.880645442822228
"17",2,"spending",0.73042627179852
"18",2,"close",0.600132423419334
"19",2,"funding",0.592379448565857
"20",2,"arts",0.566336703319044
"21",2,"services",0.550661254436239
"22",2,"evidence",0.52801291959088
"23",2,"better",0.509405229829419
"24",2,"seven",0.497077286873839
"25",3,"creative",1.76572038374717
"26",3,"eu",0.920873582030159
"27",3,"sector",0.890190812886083
"28",3,"funding",0.835606227130985
"29",3,"freelance",0.699163317292215
"30",3,"uk",0.696962213972536
"31",3,"workers",0.660319064659144
"32",3,"replace",0.63849891768748
"33",3,"industrial",0.617709984005264
"34",3,"audit",0.564894934922175
"35",3,"conduct",0.457891818182022
"36",3,"7068",0.455532546576665
"37",4,"heritage",2.01463090615547
"38",4,"safeguarding",0.911165081057741
"39",4,"technology",0.746055227010488
"40",4,"ratify",0.704141876586964
"41",4,"unesco",0.704141876586964
"42",4,"commemorate",0.703794058243631
"43",4,"war",0.703794058243631
"44",4,"crafts",0.678343349001244
"45",4,"first",0.652685591768455
"46",4,"convention",0.616728197150515
"47",4,"world",0.588296538937945
"48",4,"low",0.445720706157551
"49",5,"odds",3.49104598654119
"50",5,"betting",3.46713551985389
"51",5,"terminals",3.42483249316167
"52",5,"fixed",3.36289390660966
"53",5,"estimate",1.0980921329449
"54",5,"will",1.03533701778489
"55",5,"constituency",0.97513940906049
"56",5,"shop",0.909774861075247
"57",5,"introduce",0.859812131306634
"58",5,"ellesmere",0.815653314921297
"59",5,"neston",0.815653314921297
"60",5,"port",0.815653314921297
"61",6,"societies",1.35578300136424
"62",6,"reform",0.980647229713933
"63",6,"lotteries",0.784693223855118
"64",6,"proposals",0.675842030776588
"65",6,"november",0.653519631999346
"66",6,"sector",0.594890068002915
"67",6,"regulatory",0.581238649888294
"68",6,"parliamentary",0.545151333012163
"69",6,"publish",0.531423197705658
"70",6,"announcement",0.428229926469905
"71",6,"commission",0.359227775456501
"72",6,"615",0.357385156780459
"73",7,"9pm",1.51809582323138
"74",7,"food",1.51809582323138
"75",7,"sugar",1.2121952223372
"76",7,"watershed",1.2121952223372
"77",7,"high",1.07348046666362
"78",7,"fat",0.991788148258503
"79",7,"salt",0.991788148258503
"80",7,"broadcast",0.83457251421487
"81",7,"marketing",0.761181975394829
"82",7,"restricting",0.671936236834056
"83",7,"children",0.659546664571259
"84",7,"advertisements",0.599767993424895
"85",8,"children",1.93214043881066
"86",8,"games",1.52308535986195
"87",8,"replicate",1.46532251361794
"88",8,"gambling",1.19068676137838
"89",8,"activities",1.09764056377586
"90",8,"play",0.768208144303385
"91",8,"organisations",0.750080982230507
"92",8,"age",0.691572750243404
"93",8,"video",0.664580701269613
"94",8,"guardians",0.6338600295932
"95",8,"parents",0.555171289047039
"96",8,"interactional",0.497070088468178
"97",9,"industry",1.92494773653814
"98",9,"tourism",1.30453362411615
"99",9,"emergency",1.08313216798909
"100",9,"video",0.996053123936456
"101",9,"film",0.762712241097393
"102",9,"group",0.705648641199017
"103",9,"response",0.679745132216567
"104",9,"games",0.644204132658645
"105",9,"northumberland",0.543778362152944
"106",9,"republic",0.536794133987853
"107",9,"effectiveness",0.50928639203766
"108",9,"value",0.447198206675692
"109",10,"ill",0.800965853691582
"110",10,"mental",0.742800917512218
"111",10,"base",0.735792052082457
"112",10,"support",0.55271052481387
"113",10,"recovering",0.490317209736395
"114",10,"grow",0.481821287664381
"115",10,"sponsored",0.481821287664381
"116",10,"cure",0.410082259114548
"117",10,"initiatives",0.397487234205898
"118",10,"plays",0.364591555920198
"119",10,"role",0.364591555920198
"120",10,"skills",0.358274132452893
"121",11,"cyber",1.43519462181624
"122",11,"essentials",1.2171787065845
"123",11,"scheme",0.9486602516273
"124",11,"governments",0.636194129148004
"125",11,"configuration",0.605095807062833
"126",11,"error",0.605095807062833
"127",11,"exposed",0.605095807062833
"128",11,"pervade",0.605095807062833
"129",11,"software",0.605095807062833
"130",11,"due",0.561154659212399
"131",11,"registered",0.561154659212399
"132",11,"businesses",0.513003602903539
"133",12,"programme",1.14701345827774
"134",12,"special",0.764381009077474
"135",12,"events",0.755514908757541
"136",12,"communities",0.681780472047521
"137",12,"make",0.606263765220559
"138",12,"mine",0.486113929108746
"139",12,"contribution",0.44978663171064
"140",12,"celebrate",0.432431017220439
"141",12,"equipment",0.403774188449616
"142",12,"residual",0.403774188449616
"143",12,"brought",0.38893463058241
"144",12,"still",0.38893463058241
"145",13,"700",1.131677274625
"146",13,"mhz",1.131677274625
"147",13,"spectrum",0.891079607971042
"148",13,"band",0.874015800015763
"149",13,"radio",0.722290175774006
"150",13,"entertainment",0.594690657929075
"151",13,"cost",0.591781527615808
"152",13,"special",0.547765916793496
"153",13,"sector",0.520898282697384
"154",13,"ofcom",0.485083591443439
"155",13,"economic",0.46126056453187
"156",13,"result",0.438852165025441
"157",14,"broadband",5.91405563047062
"158",14,"superfast",3.63258669968191
"159",14,"fibre",2.80512191021977
"160",14,"test",2.35468861383581
"161",14,"constituency",2.23935641732235
"162",14,"access",2.04171039603734
"163",14,"full",2.03645049024012
"164",14,"dumfries",1.73052580308377
"165",14,"galloway",1.73052580308377
"166",14,"speed",1.62524026805101
"167",14,"service",1.42232369882235
"168",14,"connection",1.39604163184896
"169",15,"holds",1.76458850368628
"170",15,"information",1.22162621739717
"171",15,"number",1.17844623812633
"172",15,"apprenticeships",0.958788905334833
"173",15,"offered",0.839762798800162
"174",15,"currently",0.770136989870537
"175",15,"council",0.643487479842332
"176",15,"sites",0.643487479842332
"177",15,"closed",0.643487479842332
"178",15,"region",0.637366079752913
"179",15,"contributors",0.561923508335492
"180",15,"youtube",0.561923508335492
"181",16,"gambling",1.87673962468519
"182",16,"addiction",1.06138077073292
"183",16,"problem",0.98270005330832
"184",16,"boxes",0.932076028597686
"185",16,"loot",0.932076028597686
"186",16,"illegal",0.880291565894037
"187",16,"game",0.860359092520655
"188",16,"level",0.836790020756972
"189",16,"cabinet",0.648960386618226
"190",16,"colleagues",0.601833858943403
"191",16,"adopting",0.542461455710632
"192",16,"destitute",0.533979916845829
"193",17,"london",2.36431791966407
"194",17,"cost",1.09079974434114
"195",17,"olympic",1.00072398135276
"196",17,"extra",0.998224604025187
"197",17,"incurred",0.998224604025187
"198",17,"venue",0.881503116015064
"199",17,"security",0.766121855069363
"200",17,"result",0.747747889597242
"201",17,"institutions",0.701248028112007
"202",17,"terrorism",0.701248028112007
"203",17,"2012",0.638052895980835
"204",17,"assist",0.61019218976917
"205",18,"s4c",3.28977468565146
"206",18,"review",1.74171820208221
"207",18,"independent",1.49988047337787
"208",18,"remit",1.31149107828174
"209",18,"new",1.05078964192518
