"","member","word","freq"
"1","Aldous, Peter","building",0.40036301052438
"2","Aldous, Peter","offering",0.350661089613463
"3","Aldous, Peter","capacity",0.350661089613463
"4","Aldous, Peter","contracts",0.321587329666768
"5","Aldous, Peter","project",0.300959168702546
"6","Aldous, Peter","grants",0.292513569720073
"7","Aldous, Peter","encouraging",0.27812453472906
"8","Aldous, Peter","charities",0.271885408755851
"9","Aldous, Peter","include",0.260832078219399
"10","Aldous, Peter","organisations",0.255884964044757
"11","Aldous, Peter","funding",0.171003066825335
"12","Aldous, Peter","culture",0.00722613006103102
"13","Allen, Heidi","downs",0.539540396794367
"14","Allen, Heidi","syndrome",0.539540396794367
"15","Allen, Heidi","discreet",0.337794662695542
"16","Allen, Heidi","excluding",0.337794662695542
"17","Allen, Heidi","separate",0.337794662695542
"18","Allen, Heidi","encompasses",0.324593080681205
"19","Allen, Heidi","harvesting",0.324593080681205
"20","Allen, Heidi","mass",0.324593080681205
"21","Allen, Heidi","disability",0.300491059511259
"22","Allen, Heidi","class",0.300491059511259
"23","Allen, Heidi","opportunities",0.300491059511259
"24","Allen, Heidi","clear",0.288747364880156
"25","Antoniazzi, Tonia","gower",0.687061167385576
"26","Antoniazzi, Tonia","coverage",0.566803605706599
"27","Antoniazzi, Tonia","constituency",0.35913887634933
"28","Antoniazzi, Tonia","broadband",0.277924077538096
"29","Antoniazzi, Tonia","culture",0.0110312823964729
"30","Antoniazzi, Tonia","media",0.0110312823964729
"31","Antoniazzi, Tonia","sport",0.0108039445163397
"32","Antoniazzi, Tonia","digital",0.00989928523547091
"33","Antoniazzi, Tonia","107956",0
"34","Antoniazzi, Tonia","19",0
"35","Antoniazzi, Tonia","2017",0
"36","Antoniazzi, Tonia","answer",0
"37","Austin, Ian","iaaf",0.388460698827847
"38","Austin, Ian","championships",0.345561904494841
"39","Austin, Ian","converting",0.320467718483883
"40","Austin, Ian","stadium",0.320467718483883
"41","Austin, Ian","venue",0.320467718483883
"42","Austin, Ian","athletics",0.302663110161835
"43","Austin, Ian","purse",0.302663110161835
"44","Austin, Ian","world",0.288852783029246
"45","Austin, Ian","london",0.234670129817871
"46","Austin, Ian","cost",0.220859802685282
"47","Austin, Ian","public",0.180059171244218
"48","Austin, Ian","2017",0.136102404518786
"49","Baroness Armstrong of Hill Top","higher",0.455706210895307
"50","Baroness Armstrong of Hill Top","charitable",0.405381307818986
"51","Baroness Armstrong of Hill Top","250",0.394674203757724
"52","Baroness Armstrong of Hill Top","turnover",0.394674203757724
"53","Baroness Armstrong of Hill Top","payers",0.375943126666912
"54","Baroness Armstrong of Hill Top","rate",0.355056404742665
"55","Baroness Armstrong of Hill Top","given",0.338855404569914
"56","Baroness Armstrong of Hill Top","tax",0.325618223590591
"57","Baroness Armstrong of Hill Top","given",0.307504265863704
"58","Baroness Armstrong of Hill Top","monitor",0.293473039844869
"59","Baroness Armstrong of Hill Top","000",0.293473039844869
"60","Baroness Armstrong of Hill Top","less",0.282008693434608
"61","Baroness Barker","tampon",1.17347928850131
"62","Baroness Barker","tax",1.01639374213296
"63","Baroness Barker","grant",0.924504588102179
"64","Baroness Barker","agreed",0.606999456738246
"65","Baroness Barker","aims",0.542714025987342
"66","Baroness Barker","fund",0.540464225337843
"67","Baroness Barker","yet",0.487409888035885
"68","Baroness Barker","life",0.392330074877215
"69","Baroness Barker","applicants",0.362913772427177
"70","Baroness Barker","completion",0.362429720844249
"71","Baroness Barker","evaluation",0.349003974595783
"72","Baroness Barker","2009",0.349003974595783
"73","Baroness Bonham-Carter of Yarnbury","withdrawal",1.66151137501551
"74","Baroness Bonham-Carter of Yarnbury","impact",1.45345659985162
"75","Baroness Bonham-Carter of Yarnbury","movement",1.19070419047908
