"","topic","word","freq"
"1",1,"prison",1.4317386069892
"2",1,"police",0.450302633756075
"3",1,"existing",0.362201868972108
"4",1,"year",0.331743831303879
"5",1,"five",0.330352413954601
"6",1,"employed",0.32726051511499
"7",1,"increases",0.2460805504563
"8",1,"officers",0.245320137413903
"9",1,"paid",0.243576735128261
"10",1,"pay",0.237000242386469
"11",1,"budgets",0.217661523067359
"12",1,"financial",0.17180132855937
"13",2,"northern",20.7289525122468
"14",2,"ireland",20.6670571800248
"15",2,"wales",10.3171372877277
"16",2,"executive",8.24728316595501
"17",2,"scotland",7.67225778930344
"18",2,"england",7.54769598882115
"19",2,"assembly",5.48786504194129
"20",2,"year",4.98847271500826
"21",2,"corporation",3.35107776805932
"22",2,"uk",3.14184146458177
"23",2,"five",3.00367402219197
"24",2,"scottish",2.97892062542759
"25",3,"car",4.82559901186069
"26",3,"telematic",2.77518855067029
"27",3,"premium",1.69172136566199
"28",3,"purchase",1.37317502055083
"29",3,"insurance",1.30054452041314
"30",3,"policies",1.28885557221023
"31",3,"exempt",1.12380108197273
"32",3,"personal",1.08364599835649
"33",3,"drivers",1.06535280500938
"34",3,"ages",0.834167788106355
"35",3,"25",0.831774195215977
"36",3,"tax",0.765680542073196
"37",4,"review",4.19457108007237
"38",4,"spending",3.75300490333308
"39",4,"autumn",2.97473332670406
"40",4,"2015",2.13735611312902
"41",4,"reference",1.48772597617896
"42",4,"million",1.42885178439428
"43",4,"144",1.29934012160331
"44",4,"commitments",1.08437463531536
"45",4,"governing",1.01678402018244
"46",4,"annual",1.00994599571955
"47",4,"143",0.97484054813884
"48",4,"15",0.919840006980707
"49",5,"card",5.76198520659419
"50",5,"credit",2.13738900038581
"51",5,"charge",2.09577040661246
"52",5,"debt",1.77266201648802
"53",5,"companies",1.51853407365701
"54",5,"christmas",1.21552185096453
"55",5,"people",1.11058641894497
"56",5,"use",0.729882968485363
"57",5,"transactions",0.704695462545439
"58",5,"retailers",0.667122786532688
"59",5,"ppi",0.661891487802293
"60",5,"excess",0.651534105059185
"61",6,"british",1.42822226500291
"62",6,"white",1.32314098586873
"63",6,"mineworkers",0.874025598704596
"64",6,"superannuation",0.874025598704596
"65",6,"1994",0.801821474799301
"66",6,"disciplinary",0.80113711759291
"67",6,"staff",0.753430505401906
"68",6,"within",0.700286680774851
"69",6,"coal",0.696444493375909
"70",6,"ethnic",0.660575349245601
"71",6,"formal",0.658259804338048
"72",6,"asian",0.651290727467709
"73",7,"european",6.72784821316946
"74",7,"invested",5.44746015782381
"75",7,"bank",5.42456790005614
"76",7,"uk",3.63854673336708
"77",7,"funded",2.78862893896116
"78",7,"leave",2.00593484772892
"79",7,"scotland",1.78887834796101
"80",7,"eu",1.64829465932494
"81",7,"future",1.53565320801963
"82",7,"project",1.26212735636776
"83",7,"loans",1.24760903403078
"84",7,"business",1.18793058204951
"85",8,"prosperity",5.06030953432288
"86",8,"create",2.82575347074541
"87",8,"foundations",2.49209182307953
"88",8,"fixing",2.36143358553904
"89",8,"july",1.59777058203884
"90",8,"shared",1.5968120656885
"91",8,"document",1.43818671726359
"92",8,"nation",1.20492004430115
"93",8,"publish",1.1545222930123
"94",8,"fund",1.13863564326461
"95",8,"cm9098",1.12961505659076
"96",8,"9098",1.10321845559791
"97",9,"deficit",8.69471218916693
"98",9,"current",2.71276844698655
"99",9,"account",2.52545510105793
"100",9,"eliminate",1.32211132546001
"101",9,"balance",1.04398092030163
"102",9,"surplus",1.03137962302325
"103",9,"will",0.848694785323494
"104",9,"trade",0.762584990692569
"105",9,"made",0.745212021902126
"106",9,"economy",0.743457631038627
"107",9,"structural",0.721006262608351
"108",9,"budget",0.707077516887309
"109",10,"irvine",2.68176973286882
"110",10,"office",2.47515124180981
"111",10,"relocate",2.13247817076687
"112",10,"staff",1.45811162910032
"113",10,"compliance",1.2456675493888
"114",10,"glasgow",1.20361189402117
"115",10,"proposals",1.17815069797529
"116",10,"confirmed",0.883516102564333
"117",10,"yield",0.815129314688478
"118",10,"cumbernauld",0.807916068685167
"119",10,"engaged",0.701328004792479
"120",10,"brighton",0.675961090824428
"121",11,"gap",8.08668345223526
"122",11,"import",2.03509362963004
"123",11,"estimate",1.75582877917874
"124",11,"edition",1.71812908233337
"125",11,"tax",1.58170696215337
"126",11,"october",1.57562080295187
"127",11,"measuring",1.46503038608399
"128",11,"annex",1.35575166917316
"129",11,"methodological",1.28800429339754
"130",11,"document",1.27291031053491
"131",11,"large",1.21168397516584
"132",11,"2009",1.17693822067751
"133",12,"cent",11.9176088012423
"134",12,"per",10.6402561502837
"135",12,"one",4.18559380414797
"136",12,"pay",2.76922666686064
"137",12,"cap",2.32171927319796
"138",12,"sector",2.29809844993424
"139",12,"reduction",2.20658123485801
"140",12,"45",2.12150143110613
"141",12,"income",2.0595338557573
"142",12,"rate",1.97478323210198
"143",12,"corporation",1.90109279641053
"144",12,"rise",1.86028255183119
"145",13,"glasgow",5.83685114960204
"146",13,"central",2.1907868716765
"147",13,"constituency",1.79722663835648
"148",13,"regional",1.76069885772311
"149",13,"receipt",1.38330221112358
"150",13,"consolidated",1.33482794883234
"151",13,"east",1.29442669165491
"152",13,"people",1.1201461155066
"153",13,"dundee",1.09648225738005
"154",13,"proposed",1.05599231530221
"155",13,"hm",1.02973893369296
"156",13,"edinburgh",1.02012383955937
"157",14,"class",10.9271142332409
"158",14,"insurance",7.11639105080586
"159",14,"contribution",6.83923624201274
"160",14,"national",5.90516876150805
"161",14,"people",2.34579847400681
"162",14,"earn",2.33352969769918
"163",14,"abolition",1.93289556123523
"164",14,"secondary",1.88343313756691
"165",14,"employed",1.75588038741135
"166",14,"nics",1.65948671920988
"167",14,"self",1.60572391234836
"168",14,"constituency",1.60204355539418
"169",15,"medium",12.1301039693297
"170",15,"size",11.6868393316397
"171",15,"small",9.51376740343345
"172",15,"enterprise",6.37393335973045
"173",15,"lend",4.84055478770716
"174",15,"business",3.06220675050677
"175",15,"bank",2.32334500157411
"176",15,"peer",1.66778323309079
"177",15,"loan",1.36908882937863
"178",15,"funding",1.2042270383181
"179",15,"five",1.1456500715215
"180",15,"scheme",1.12973359716011
"181",16,"cumbernauld",3.15259636721359
"182",16,"office",1.45087803616123
"183",16,"closure",1.248688484513
"184",16,"proposal",1.01078668062606
"185",16,"hm",0.989283495961403
"186",16,"customs",0.969146188980435
"187",16,"revenue",0.931572545062946
"188",16,"local",0.842195686701789
"189",16,"consult",0.717222729134956
"190",16,"workforce",0.709953334528808
"191",16,"close",0.60740779093827
"192",16,"impact",0.484153082151421
"193",17,"betting",6.20891143369732
"194",17,"odds",5.32643273536518
"195",17,"terminals",4.82546428149006
"196",17,"fixed",4.54086243332473
"197",17,"accrued",1.83901281933026
"198",17,"year",1.07404187241707
"199",17,"purse",0.966431933575018
"200",17,"revenue",0.956158344568482
"201",17,"spread",0.946743370739413
"202",17,"gamblers",0.794687903569139
"203",17,"public",0.675425915232395
"204",17,"will",0.639494942898612
"205",18,"drivers",1.4113541797839
"206",18,"lorry",1.37690556043784
"207",18,"haulage",0.838573303022355
"208",18,"purposes",0.548267219348683
"209",18,"cab",0.482986395502837
"210",18,"bespoke",0.463370719534373
"211",18,"sleep",0.459646399650176
"212",18,"correct",0.433776202581095
"213",18,"overnight",0.428012205583804
"214",18,"allowance",0.392562114528498
"215",18,"hauliers",0.390721005873439
"216",18,"status",0.359955394075352
"217",19,"overseas",11.1754409642418
"218",19,"territories",9.15130050973162
"219",19,"dependencies",7.03177402676859
"220",19,"crown",6.92717039056131
"221",19,"british",3.05999096211641
"222",19,"uk",2.67125377089289
"223",19,"regimes",2.3951804109461
"224",19,"beneficial",2.01004496675457
"225",19,"corporate",1.87979721498849
"226",19,"ownership",1.70751331977768
"227",19,"individual",1.65618825903028
"228",19,"receipts",1.58896248471691
"229",20,"social",5.44748433141372
"230",20,"european",2.49551472268553
"231",20,"develop",2.11120369366929
"232",20,"region",1.72833283124711
"233",20,"fund",1.47732155837827
"234",20,"investment",1.26814381387741
"235",20,"application",1.25094850130465
"236",20,"aid",1.14793500569564
"237",20,"relief",1.02063316251708
"238",20,"2014",1.00003623145596
"239",20,"enterprise",0.942938190982213
"240",20,"enlarge",0.872795742515164
"241",21,"leave",12.5112718299475
"242",21,"eu",9.09584504141408
"243",21,"uk",5.60916811469084
"244",21,"potential",3.85012521104048
"245",21,"negotiations",3.06118908651992
"246",21,"made",2.93421918071225
"247",21,"pound",2.22800756342109
"248",21,"estimate",1.99271340237983
