"","topic","word","freq"
"1",1,"mechanism",18.4919891819086
"2",1,"referral",18.4919891819086
"3",1,"national",11.0675480382574
"4",1,"victim",7.18689308204269
"5",1,"trafficked",6.81431475631822
"6",1,"slavery",5.35165535065737
"7",1,"reference",4.48859893943813
"8",1,"grounds",4.41631289208883
"9",1,"modern",4.39653812996607
"10",1,"conclusion",4.05242769707873
"11",1,"decision",3.79724131505994
"12",1,"human",3.35444447931503
"13",2,"trafford",13.4936836968843
"14",2,"williams",13.4080867197856
"15",2,"baroness",13.064628672999
"16",2,"written",6.62676844985607
"17",2,"answer",5.85452575034097
"18",2,"hl",5.33514290491782
"19",2,"november",4.47522928261272
"20",2,"hlws40",1.71899413177862
"21",2,"23",1.71737486065167
"22",2,"24",1.64428577909001
"23",2,"will",1.62285742556278
"24",2,"1931",1.59383898616815
"25",3,"research",1.79626093916512
"26",3,"fund",0.997274984586761
"27",3,"academic",0.983566095055004
"28",3,"councils",0.924673660151483
"29",3,"gives",0.757025319716746
"30",3,"tests",0.652490239894411
"31",3,"nonanimal",0.619931255687889
"32",3,"conducted",0.524575990861253
"33",3,"biomedical",0.466950207446938
"34",3,"animals",0.398369857066257
"35",3,"gangs",0.386657540434104
"36",3,"contraband",0.376715408655052
"37",4,"airport",10.2654311063202
"38",4,"stansted",4.91785660827464
"39",4,"heathrow",4.52789841382948
"40",4,"gates",4.45804610854912
"41",4,"luton",2.9316937264548
"42",4,"border",2.84184585357223
"43",4,"gatwick",2.8078864709444
"44",4,"epassport",2.76368104006919
"45",4,"deployed",2.16872584892727
"46",4,"uk",1.83634105744005
"47",4,"port",1.76116172429005
"48",4,"force",1.58613184394191
"49",5,"greater",3.42528253728867
"50",5,"manchester",3.21597772070658
"51",5,"welfare",0.920207722174971
"52",5,"mental",0.795294856591909
"53",5,"housed",0.773618166853088
"54",5,"funded",0.721617496253915
"55",5,"region",0.698978442551209
"56",5,"service",0.626257741280065
"57",5,"crime",0.610515995006338
"58",5,"seekers",0.599018654707379
"59",5,"office",0.573790680884802
"60",5,"police",0.568225342680434
"61",6,"died",1.83014774012347
"62",6,"division",1.5266320541336
"63",6,"office",1.17104352477959
"64",6,"brighton",1.15702797505196
"65",6,"duty",1.12646695478554
"66",6,"denton",1.0226825166781
"67",6,"reddish",1.0226825166781
"68",6,"widowers",1.01618608008014
"69",6,"police",0.966619629095647
"70",6,"pension",0.848641183129373
"71",6,"stockport",0.842146511849705
"72",6,"greater",0.735725574361239
"73",7,"city",4.04106651016662
"74",7,"bristol",2.27797394955568
"75",7,"council",1.98254815650503
"76",7,"area",1.90771021556978
"77",7,"hull",1.19561459903572
"78",7,"hessle",1.11049987471455
"79",7,"ride",1.01751086483424
"80",7,"london",0.96081240657832
"81",7,"moved",0.886531949095404
"82",7,"fraud",0.837795755869668
"83",7,"five",0.813047843658508
"84",7,"recourse",0.806145125599741
"85",8,"net",7.13333541663925
"86",8,"migration",5.43133233020186
"87",8,"target",3.0171731539108
"88",8,"thousands",2.3013360663897
"89",8,"tens",2.17830900848239
"90",8,"exclude",1.64825549982228
"91",8,"reducing",1.39539975028818
"92",8,"governments",1.24629415790973
"93",8,"students",1.05792075456474
"94",8,"achieve",1.03507061550754
"95",8,"income",1.00422068830407
"96",8,"potential",0.868967986416301
"97",9,"independent",1.3211068357308
"98",9,"terror",1.17617309410031
"99",9,"review",1.12033980442921
"100",9,"legislation",0.906598672479762
"101",9,"expect",0.854036383234807
"102",9,"welfare",0.685742378471061
"103",9,"removal",0.66071330372688
"104",9,"affect",0.587981017870746
"105",9,"10",0.536219764006857
"106",9,"plan",0.525247469097318
"107",9,"suspicion",0.501351464284148
"108",9,"suspects",0.498621242947156
"109",10,"remain",13.2065328985416
"110",10,"leave",11.8531348309243
"111",10,"indefinite",9.47992005907734
"112",10,"grant",4.80923146345698
"113",10,"discretionary",4.79405495001921
"114",10,"people",3.2273891068501
"115",10,"vote",2.77760673492008
"116",10,"uk",2.7547149266492
"117",10,"applicants",2.71938381172649
"118",10,"citizen",2.22209426864462
"119",10,"eu",2.19053817516295
"120",10,"applicants",1.88105767591344
"121",11,"visa",22.7734151173697
"122",11,"visitor",12.0520933335436
"123",11,"applicant",9.97828192004031
"124",11,"tier",9.46634216709988
"125",11,"investor",7.79664158166737
"126",11,"granted",6.36295220586125
"127",11,"entrepreneur",5.88085611608712
"128",11,"malawi",5.58428980471872
"129",11,"refusal",5.12549154781736
"130",11,"year",4.95466158480146
"131",11,"2013",4.29290027728601
"132",11,"uk",4.24586131375732
"133",12,"week",7.30755341375566
"134",12,"three",3.5334550242145
"135",12,"within",3.40715230618406
"136",12,"processed",3.2515999105576
"137",12,"passport",3.13319752775727
"138",12,"applicants",2.57152532879069
"139",12,"month",2.24442113665713
"140",12,"renewal",1.853011447652
"141",12,"receipt",1.67337968549237
"142",12,"six",1.44926339149629
"143",12,"proportion",1.38169038023488
"144",12,"completed",1.34731950768046
"145",13,"settlement",4.65981679181325
"146",13,"visa",1.39254164098251
"147",13,"priority",1.37562403686989
"148",13,"process",1.34956032927544
"149",13,"average",1.27561309022886
"150",13,"time",1.00983870286148
"151",13,"2005",0.881082170555129
"152",13,"grant",0.814177049843378
"153",13,"application",0.784105610238205
"154",13,"refugees",0.613408295758574
"155",13,"sheffield",0.560477612337374
"156",13,"relax",0.535612772481405
"157",14,"act",8.34054936292142
"158",14,"2000",7.19654639560152
"159",14,"schedule",5.42318158405952
"160",14,"investigatory",3.32599486006043
"161",14,"powers",3.10685133112187
"162",14,"section",2.90931264795733
"163",14,"regulation",2.82273277527816
"164",14,"terrorism",2.73480023119837
"165",14,"poisons",2.15604232741718
"166",14,"11",2.12185522139113
"167",14,"10",1.89429919379901
"168",14,"1972",1.78409738384879
"169",15,"towards",1.7998017499684
"170",15,"makes",0.98521259340198
"171",15,"progress",0.716070211961458
"172",15,"triton",0.607383589268734
"173",15,"marriage",0.447982158352513
"174",15,"ending",0.423347960948559
"175",15,"missing",0.411170040730939
"176",15,"introduction",0.397247034131778
"177",15,"contribution",0.387894039104067
"178",15,"count",0.383562573477971
"179",15,"register",0.373488517805962
"180",15,"instruments",0.363057713006907
"181",16,"private",8.54110157606012
"182",16,"life",4.01594710930111
"183",16,"basis",3.04590906499165
"184",16,"leave",2.59339710289707
"185",16,"family",2.45908359064506
"186",16,"sector",2.05084761693479
"187",16,"conditions",1.9979748959648
"188",16,"remain",1.85855277734275
"189",16,"airfields",1.42704304390774
"190",16,"application",1.36954619019589
"191",16,"granted",1.33198390447502
"192",16,"average",1.30758895804957
"193",17,"mental",13.0743536384024
"194",17,"health",9.37143555638234
"195",17,"1983",4.20749569821361
"196",17,"ill",3.98626474192976
"197",17,"problems",3.7023359289581
"198",17,"people",3.5179983265716
"199",17,"police",3.31401254645668
"200",17,"custody",2.76434303451579
"201",17,"detained",2.61975998721196
"202",17,"safety",2.4270847922532
"203",17,"cell",2.31063516762086
"204",17,"place",2.18380996472337
"205",18,"station",9.79692921101585
"206",18,"closure",3.83818200025755
"207",18,"police",2.40737641172002
"208",18,"fire",1.53878951640392
"209",18,"close",1.27240919346525
"210",18,"desk",1.20453053102228
"211",18,"england",1.15280280428098
"212",18,"counter",1.10211876138227
"213",18,"front",0.961902194129583
"214",18,"disorder",0.909993378761916
"215",18,"may",0.88946896940904
"216",18,"received",0.867463420417147
"217",19,"gang",4.18937207485626
"218",19,"exploit",1.41050587155931
"219",19,"across",0.914954095877387
"220",19,"ending",0.846094037141743
"221",19,"forum",0.773037282992583
"222",19,"violence",0.738215621220107
"223",19,"injunctions",0.702132321092587
"224",19,"migrants",0.693560794097146
"225",19,"criminal",0.65719006654381
"226",19,"curb",0.641769503131495
"227",19,"gun",0.612896298080903
"228",19,"mediterranean",0.586153123280801
"229",20,"women",7.97569734937995
"230",20,"girls",6.55126121610619
"231",20,"violence",6.08556791762947
"232",20,"men",3.15733135697815
"233",20,"domestic",1.95910982627771
"234",20,"albanian",1.17948868116752
"235",20,"will",1.15905918840891
"236",20,"fund",1.13446577741104
"237",20,"helpline",1.04036974916836
"238",20,"telephone",1.00820059713987
"239",20,"central",0.99744966539905
"240",20,"million",0.945410870628039
"241",21,"quarter",3.2793732220914
"242",21,"first",0.966986951840604
"243",21,"detained",0.937219407100102
"244",21,"statistics",0.914867728364854
"245",21,"2016",0.903945226154217
"246",21,"second",0.714368596363738
"247",21,"immigration",0.678073569949098
"248",21,"part",0.622639665408883
"249",21,"asylum",0.550246680831062
"250",21,"breakdown",0.535774580800013
"251",21,"applicants",0.520772403926208
"252",21,"reasons",0.481897619065306
"253",22,"cross",3.38666369171705
"254",22,"red",2.09048842719053
"255",22,"apart",1.42277860052879
"256",22,"torn",1.42277860052879
"257",22,"border",1.09101912606383
"258",22,"republic",1.08074590504663
"259",22,"british",0.994565857393429
"260",22,"campaign",0.991787570621973
"261",22,"organisations",0.901209048328209
"262",22,"irish",0.842474085639806
"263",22,"reunion",0.811549399662544
"264",22,"families",0.775091759635797
"265",23,"islam",4.34854177613526
"266",23,"link",1.19448755932831
"267",23,"extremist",1.05973078143081
"268",23,"uk",0.969649993066685
"269",23,"nature",0.811539206417997
"270",23,"cultural",0.782463565078485
"271",23,"prevent",0.758291771570296
"272",23,"foreign",0.707266348914191
"273",23,"counter",0.638580736955411
"274",23,"spread",0.63276634106597
"275",23,"centres",0.61264696261952
"276",23,"terrorism",0.6087944690523
"277",24,"behaviour",7.6618973176208
"278",24,"antisocial",6.84163999891998
"279",24,"community",1.49600036753147
"280",24,"2014",1.33180070283008
"281",24,"police",1.30264846173644
"282",24,"trigger",1.27098786717987
"283",24,"act",1.16999305873561
"284",24,"crime",1.1054650146121
"285",24,"complaints",0.935782063375252
"286",24,"force",0.919275211476948
"287",24,"notices",0.904029255625455
"288",24,"protect",0.844203908733803
"289",25,"commence",3.96788782390815
"290",25,"section",1.19594473948883
"291",25,"act",0.985864751271953
"292",25,"65",0.932259611376322
"293",25,"crime",0.879786993879886
"294",25,"agency",0.879415075986255
"295",25,"human",0.699087845819291
"296",25,"2014",0.679234962485318
"297",25,"investigations",0.674756393512536
"298",25,"trafficking",0.637695530358166
"299",25,"immigration",0.63567249865991
"300",25,"set",0.635382783010445
"301",26,"death",3.36980465352182
"302",26,"serious",1.04016875144657
"303",26,"custody",0.983596079917897
"304",26,"penalty",0.967180529456003
"305",26,"incidents",0.848958244517772
"306",26,"register",0.810752959944458
"307",26,"july",0.787762753948032
"308",26,"independent",0.784280354742245
"309",26,"23",0.740794913287417
"310",26,"review",0.665094203954782
"311",26,"reducing",0.61405970389101
"312",26,"harm",0.611636528614483
"313",27,"commissioner",8.49390441965981
"314",27,"police",6.58003222597032
"315",27,"crime",4.98225217142415
"316",27,"frontline",4.02884363677077
"317",27,"office",2.32290468711676
"318",27,"investigate",1.96541133772922
"319",27,"metropolitan",1.88152932121758
"320",27,"england",1.84307861525121
"321",27,"mayor",1.77636788190197
"322",27,"wales",1.75084068968107
"323",27,"overnight",1.70163553288315
"324",27,"public",1.56804257985851
"325",28,"cent",2.54119807473141
"326",28,"per",2.11582998529837
"327",28,"90",0.942914519016868
"328",28,"one",0.915636783982629
"329",28,"increase",0.762200694617288
"330",28,"pay",0.599488509807437
"331",28,"50",0.498857131027069
"332",28,"meal",0.489141541722197
"333",28,"unduly",0.445567469961662
"334",28,"staff",0.427273325047682
"335",28,"marmosets",0.42291519660402
"336",28,"tamarins",0.42291519660402
"337",29,"child",18.579363195064
"338",29,"abuse",16.3258843945912
"339",29,"inquiries",14.7838457264227
"340",29,"sexual",11.5529223662602
"341",29,"independent",10.0387116680976
"342",29,"panel",7.07633738133909
